0,sentiment
"지난해 연간 글로벌 시장에 팔린 현대차의 친환경차는 전기차(EV) 26만8785대, 하이브리드(HEV) 37만3941대 등 총 69만5382대로 전년 대비 37.2% 늘었다.",-1
전체 판매량 중 친환경차 비중은 16.5%까지 확대됐다.,-1
"기아는 국내 56만5826대, 해외 252만1558대 등 지난해 총 308만7384대를 판매했다.",-1
역시 친환경차 차량 판매량이 늘었다.,-1
"지난해 연간 하이브리드 30만6000대, 플러그인하이브리드(PHEV) 8만8000대, 전기차 18만2000대 등으로 총 57만6000대의 친환경차가 팔려 전년 대비 18.2% 늘었다.",-1
친환경차 판매 비중은 19.1%까지 확대됐다.,-1
"◇현대차·기아 ""올해 연간 판매 목표 740만대""지난해 역대급 실적을 달성한 현대차·기아는 올해 금리 인상으로 인한 수요 위축과 인플레이션 등 어려운 경영 환경이 예상되는 가운데 친환경 및 주력 모델을 내세워 판매량을 늘린다는 계획이다.",-1
"현대차는 올해 연결 기준 매출액 성장률은 4~5% 수준, 영업이익률은 8~9% 수준을 목표로 제시했다.",-1
판매 목표는 전년 대비 0.6% 증가한 424만대를 설정했다.,-1
현대차는 환경규제 강화 및 친환경 인프라 투자 증가와 친환경차 선호 확대 기조에 따라 전기차·하이브리드 친환경차 판매 확대에 힘을 싣는다.,-1
전용 전기차 브랜드 '아이오닉'의 글로벌 인지도를 제고하고 '디 올 뉴 싼타페' 등 하이브리드 라인업의 판매를 늘린다는 계획이다.,-1
"구자용 현대차 IR담당 전무는 ""전기차 판매가 전체적으로 둔화세이지만 2030년까지 200만대를 판매한다는 계획을 유지할 것""이라며 ""(전기차 판매에) 등락이 있겠지만 올해는 전년 대비 12% 증가한 30만대를 판매할 것""이라고 말했다.",-1
정의선 현대자동차그룹 회장이 3일 오전 경기 광명시 기아오토랜드 광명공장에서 열린 2024 현대차그룹 신년회에서 신년사를 하고 있다.,-1
"2024.1.3/뉴스1 ⓒ News1 구윤성 기자기아는 올해 매출은 1.3% 증가한 101조1000억원, 영업이익은 3.4% 늘어난 12조원을 각각 제시했다.",-1
목표 영업이익률 역시 0.3%포인트 증가한 11.9%로 잡았다.,-1
판매 목표는 3.6% 늘어난 320만대를 제시했다.,-1
기아는 주력 상품군인 쏘렌토·스포티지·카니발 등 RV(레저용 차량) 모델을 중심으로 판매를 확대할 계획이다.,-1
"또 '2024 북미 올해의 차'로 선정된 전기 SUV EV9의 해외 판매 확대와 소형 전기 CUV EV3, 준중형급 세단형 전기차 EV4 등 전기차 라인업을 확대해 친환경차 판매를 지속 추진할 계획이다.",-1
"주우정 기아 재경본부장(부사장)은 ""전기차의 성장 수요 둔화가 보이지만 전체로 보면 각 권역이 공급 확대를 요청하고 있다""며 ""볼륨(대량판매) 모델에 해당하는 EV3·EV4·EV5는 올해 6월부터 연속적으로 출시한다.",-1
"세 개 차종은 무조건 성공시켜야 하고 성공시킬 것""이라고 강조했다.",-1
"(종합)기아, 전날 대비 5.80% 상승한 9만3000원",-1
"서울 서초구 양재동 현대자동차, 기아 본사 빌딩 모습.",-1
/뉴스1 ⓒ News1(서울=뉴스1) 문혜원 기자 = 기아(000270)와 현대자동차(005380)가 지난해 연간 최대 실적을 기록하면서 주가가 나란히 상승했다.,-1
25일 기아는 전날 대비 5100원(5.8%) 상승한 9만3000원에 거래를 마쳤다.,-1
"장 초반 8만6100원(-2%)까지 밀렸던 주가는 실적 발표 이후 상승 전환했고, 오후 들어 상승폭을 점점 키웠다.",-1
기관과 외국인이 쌍끌이 매수에 나섰다.,-1
"이날 기관은 284억원, 외국인은 200억원 순매수했다.",-1
반면 개인은 홀로 485억원 순매도했다.,-1
현대차도 전날 대비 3700원(2.00%) 오른 18만8700원에 장을 마감했다.,-1
주가 강세는 기아와 현대차 모두 창사 이래 최대 실적을 낸 영향으로 풀이된다.,-1
기아는 지난해 연결기준 영업이익이 11조6079억원으로 잠정 집계됐다고 이날 공시했다.,-1
이는 2022년 대비 60.5% 증가한 수치다.,-1
매출액과 순이익도 각각 15.3% 62.3% 증가했다.,-1
현대차도 지난해 연결기준 영업이익 15조1269억원을 기록하면서 역대 최대 실적을 기록했다.,-1
이로써 현대차와 기아는 삼성전자의 영업이익(6조5400억원)을 앞지르면서 국내 상장사 영업이익 1·2위에 나란히 이름을 올렸다.,-1
기아의 자사주 취득 결정 발표도 주가를 끌어올리는 데 한몫했다.,-1
이날 기아는 주주가치를 제고하기 위해 자사주 568만8282만주를 5000억원 한도 내에서 취득한다고 25일 발표했다.,-1
기아는 취득 주식 50%를 소각하고 3분기 누계 기준 재무목표를 달성할 경우 나머지 50%를 추가 소각할 계획이다.,-1
"남주신 교보증권 연구원은 기아의 2024년 실적에 대해 ""고마진 핵심 볼륨차종으로 높아진 이익 체력을 또 한번 증명하는 한 해가 것으로 전망한다""고 말했다.",-1
"외국인·기관 ‘사자’ vs 개인 ‘팔자’업종 혼조…전기가스업 3%대↑기아, 주주환원 정책 기대에 5%↑SK하이닉스, 흑전 성공에도 2%↓[이데일리 김보겸 기자] 하락 출발했던 코스피 지수가 상승 반전하며 마감했다.",-1
외국인과 기관이 순매수세를 이어가며 지수 상승을 견인했다.,-1
25일 마켓포인트에 따르면 코스피 지수는 전거래일 대비 0.65포인트(0.03%) 오른 2470.34에 마감했다.,-1
전날보다 0.08% 내린 2467.73으로 시작한 코스피는 낙폭을 키우며 2450선까지 내렸지만 다시 상승 전환했다.,-1
이경민 대신증권 연구원은 “코스피는 2450선에서 불안한 등락을 반복한 뒤 기관 순매수세에 힘입어 하락폭을 축소했다”고 설명했다.,-1
수급 주체별로는 개인이 홀로 2493억원 순매도했다.,-1
"기관과 외국인은 각각 1897억원, 444억원 순매수했다.",-1
프로그램별로는 차익과 비차익을 합쳐 641억원 매도 우위를 나타냈다.,-1
업종별로는 혼조세였다.,-1
전기가스업이 3.36% 오르며 가장 크게 상승했고 운수장비도 2.59% 올랐다.,-1
"건설업과 증권, 보험도 1%대 상승했다.",-1
반면 의료정밀은 2.29% 내렸으며 전기전자도 1% 넘게 하락했다.,-1
시가총액 상위 종목도 혼조세였다.,-1
삼성전자(005930)는 0.14% 오른 7만4100원에 거래를 마쳤다.,-1
"현대차(005380) 기아(000270)는 각각 2.00%, 5.80% 상승했다.",-1
호실적을 기록한데다 주주환원정책 기대까지 가세한 영향이다.,-1
LG화학(051910) 삼성물산(028260) KB금융(105560)도 1%대 상승했다.,-1
반면 SK하이닉스(000660)는 흑자전환 성공에도 외국인과 기관이 순매도하며 2.90% 내린 13만7400원에 거래를 마쳤다.,-1
LG에너지솔루션(373220)도 3.29% 하락했다.,-1
"네이버는 2%대 약세를, 카카오(035720) 삼성SDI(006400)는 1%대 내렸다.",-1
종목별로는 가온전선(000500)이 26.81% 올랐다.,-1
"대유에이텍(002880)과 금호타이어(073240)도 18%, 14%대 상승했다.",-1
반면 깨끗한나라우(004545)는 13.51% 내렸다.,-1
"이날 코스피 거래량은 3억3726만주, 거래대금은 7조5098억원으로 집계됐다.",-1
상한가 없이 425개 종목이 올랐고 하한가 없이 447개 종목이 내렸다.,-1
65개 종목은 보합권에 머물렀다.,-1
"합산 매출 262.4조, 영업익 26.7조…이익률 첫 두자릿수'고수익' 친환경차·SUV 판매 확대전략 주효",-1
25일 오후 서울 시내 한 현대자동차 영업점에 차량이 전시되어 있다.,-1
2024.1.25/뉴스1 ⓒ News1 김진환 기자(서울=뉴스1) 박주평 기자 = 현대자동차(005380)·기아(000270)가 지난해 창사 이래 최대 매출과 영업이익을 기록했다.,-1
특히 스포츠유틸리티차(SUV)와 친환경차 등 고수익 차종 판매 전략이 주효하면서 합산 영업이익률이 10.2%로 처음 두자릿수를 기록해 미국 전기차 업체 테슬라(9.2%)를 웃돌았다.,-1
"현대차·기아가 25일 발표한 잠정 영업실적에 따르면, 양사의 지난해 합산 매출과 영업이익은 각각 262조4720억원, 26조7348억원으로 집계됐다.",-1
"매출은 2022년보다 14.5%, 영업이익은 56.7% 늘어난 수치다.",-1
"현대차는 매출 162조6636억원과 영업이익 15조1269억원을 기록했고, 기아는 매출 99조8084억원, 영업이익 11조6079억원을 기록했다.",-1
역대급 실적의 배경으로는 현대차·기아의 친환경차·SUV 등 고수익 차종 판매 전략과 미국과 유럽 등 판매 확대가 꼽힌다.,-1
"현대차는 지난해 전기차 26만8785대, 하이브리드 37만3941대를 포함해 전년보다 37.2% 늘어난 69만5382대의 친환경차를 글로벌 시장에 판매했다.",-1
SUV도 연간 227만대 판매되면서 전체 차종 대비 판매 비중도 2022년 51.5%에서 53.9%로 증가했다.,-1
"GV60, GV70, GV80 등 제네시스 SUV 모델까지 포함하면 판매 비중은 57.1%까지 상승한다.",-1
기아도 지난해 2022년 대비 18.2% 증가한 57만6000대의 친환경차를 판매했다.,-1
총판매량 대비 친환경차 비중은 19.1%로 전년 대비 2.3%포인트(p) 증가했다.,-1
"현대차 관계자는 ""판매대수 증가, 고부가가치 차종 중심의 믹스 개선 등 긍정적인 요인을 기반으로 영업이익이 확대됐다""고 설명했다.",-1
이런 실적에 힘입어 기업의 핵심 이익 지표인 영업이익률도 대폭 개선됐다.,-1
"현대차는 영업이익률 8.2%를 기록했고, 기아는 영업이익률 11.6%로 처음 두 자릿수를 기록해 역대 최고 수치를 기록했다.",-1
이에 따라 현대차·기아 합산 영업이익률도 10.2%로 처음 두 자릿수를 기록했다.,-1
이는 24일(현지시각) 실적을 발표한 테슬라의 지난해 연간 영업이익률(9.2%)보다 높은 수치다.,-1
현대차·기아보다 영업이익률이 높은 대중 브랜드는 도요타(10.5%) 정도뿐이다.,-1
"한편 현대차·기아는 올해 판매 목표를 744만대(현대차 424만대, 기아 320만대)로 설정했다.",-1
현대차는 연간 매출과 영업이익 증가율을 각각 전년 대비 4.0~5.0%와 8.0~9.0%로 세웠다.,-1
"기아가 설정한 연간 매출액과 영업이익 증가율은 각각 1.3%, 3.4%다.",-1
"에코프로비엠 5% 밀려…엘앤에프 11% 급락달러·원 환율, 전날보다 1.2원 내린 1335.8원",-1
ⓒ News1 김초희 디자이너(서울=뉴스1) 김정은 기자 = 국내 증시가 혼조세로 마감했다.,-1
코스피는 오르락내리락 장세를 연출했으나 외국인과 기관 쌍끌이 매수에 소폭이나마 상승했다.,-1
반면 코스닥은 '테슬라 어닝쇼크'로 2차전지 관련주가 크게 출렁이며 올해 최저치로 장을 마쳤다.,-1
"에코프로비엠과 에코프로 등 '에코프로 형제'는 각각 5%, 3% 하락했고, 엘앤에프는 11% 가량 급락했다.",-1
25일 코스피는 전날 대비 0.65p(0.03%) 상승한 2470.34를 기록했다.,-1
코스피는 이날 0.08% 하락하며 장을 연 뒤 낙폭을 확대하면서 2452선까지 밀리기도 햇다.,-1
다만 장 마감 직전 외국인 매수세가 유입되며 상승 전환에 성공 2470선을 회복했다.,-1
코스피는 전날 0.36% 하락하면서 2469선까지 밀린 바 있다.,-1
기관이 '사자'에 나서면서 지수 상승을 주도했다.,-1
기관은 1897억원을 순매수했다.,-1
외국인도 오후 매수 우위로 돌아서면서 기관에 힘을 보탰다.,-1
외국인은 444억원을 샀다.,-1
반면 개인은 2493억원을 팔았다.,-1
"이날 오전 한국은행은 지난해 연간 실질 GDP 성장률 1.4%, 4분기 실질 GDP 성장률 속보치가 전기 대비 0.6%로 집계됐다고 밝혔다.",-1
연간 경제성장률은 지난 2022년 2.6%를 기록한 바 있다.,-1
이번 성장률은 코로나19 확산이 본격화했던 2020년 -0.7% 역성장 이후 3년 만에 가장 낮은 수준이다.,-1
"간밤 미 증시는 기업들의 호실적과 경기 회복에 대한 기대감으로 강세 출발 후 장중 상승폭을 확대했으나, 오후 들어 진행된 국채 입찰에 대한 수요 부진과 최근 상승에 대한 가격 부담 영향으로 차익실현 출회하며 혼조세 마감했다.",-1
"24일(현지시간) 뉴욕증시에서 다우는 0.26% 하락했지만 S&P500은 0.08%, 나스닥은 0.36% 각각 상승했다.",-1
넷플릭스가 호실적을 발표하며 11% 가까이 상승하면서 나스닥이 상대적으로 많이 올랐다.,-1
"다만 장 마감 직후 실적을 발표한 테슬라가 시장의 예상에 미달하는 실적을 발표, 시간외거래에서 3% 가까이 급락하면서 국내 2차전지 관련주에 직격탄을 날렸다.",-1
"테슬라는 장 마감 직후 실적 발표를 통해 지난 분기 매출은 251억7000만 달러, 주당 순익은 71센트라고 밝혔다.",-1
이는 시장의 예상치를 모두 하회한 수치다.,-1
"시장은 매출은 256억 달러, 주당 순익은 74 센트로 예상했었다.",-1
테슬라의 실적이 시장의 예상에 미치지 못한 것은 글로벌 렌터카 회사 허츠가 고객들이 전기차 충전 불편을 이유로 여전히 휘발유 차를 선호한다며 수천 대의 전기차를 매각한 데다 중국과 유럽에서의 가격 인하와 홍해 사태로 독일 베를린 기가팩토리 가동을 2주간 중단했기 때문으로 보인다.,-1
특히 테슬라는 이날 실적 발표에서 전기차 시장의 경쟁 격화로 2024년 매출 성장이 둔화될 것이라고 경고했다.,-1
"이경민 대신증권 연구원은 ""코스피는 장 중 기관 매수 강도 높아졌고 기아 급등도 지수 하락폭 만회에 기여했다""며 ""시총 상위단에서 카카오, 네이버 등 인터넷도 낙폭을 축소하고 LG화학은 1% 상승전환에 성공하며 코스피를 보합권 수준까지 끌어올렸다""고 분석했다.",-1
"코스피 시가총액 상위 10개 종목 중 기아(000270) 5.8%, 현대차(005380) 2.0%, 셀트리온(068270) 0.72%, 삼성전자(005930) 0.14% 등은 상승했다.",-1
